Y,M,D,Q
2009,8,3,50.40582572
2009,8,4,50.12264692
2009,8,5,50.40582572
2009,8,6,50.97218331
2009,8,7,50.68900451
2009,8,8,50.40582572
2009,8,9,50.68900451
2009,8,10,50.40582572
2009,8,11,45.02542859
2009,8,12,44.1758922
2009,8,13,43.8927134
2009,8,14,43.8927134
2009,8,15,43.60953461
2009,8,16,44.74224979
2009,8,17,44.1758922
2009,8,18,44.1758922
2009,8,19,43.8927134
2009,8,20,44.74224979
2009,8,21,44.74224979
2009,8,22,44.459071
2009,8,23,44.74224979
2009,8,24,48.42357414
2009,8,25,46.72450137
2009,8,26,45.59178618
2009,8,27,45.30860739
2009,8,28,45.30860739
2009,8,29,43.04317702
2009,8,30,43.60953461
2009,8,31,43.32635581
2009,9,1,42.75999822
2009,9,2,43.32635581
2009,9,3,43.60953461
2009,9,4,43.60953461
2009,9,5,43.60953461
2009,9,6,43.60953461
2009,9,7,42.47681942
2009,9,8,43.04317702
2009,9,9,43.8927134
2009,9,10,42.75999822
2009,9,11,43.04317702
2009,9,12,43.04317702
2009,9,13,41.62728304
2009,9,14,43.32635581
2009,9,15,43.8927134
2009,9,16,42.75999822
2009,9,17,43.04317702
2009,9,18,42.19364063
2009,9,19,37.66277989
2009,9,20,35.68052832
2009,9,21,35.96370711
2009,9,22,36.5300647
2009,9,23,35.96370711
2009,9,24,36.8132435
2009,9,25,36.5300647
2009,9,26,36.24688591
2009,9,27,36.24688591
2009,9,28,35.39734952
2009,9,29,36.5300647
2009,9,30,36.24688591
2009,10,1,36.24688591
2009,10,2,35.39734952
2009,10,3,35.68052832
2009,10,4,34.83099193
2009,10,5,35.11417072
2009,10,6,33.13191915
2009,10,7,30.86648878
2009,10,8,30.86648878
2009,10,9,31.14966758
2009,10,10,30.86648878
2009,10,11,31.14966758
2009,10,12,31.14966758
2009,10,13,31.43284637
2009,10,14,32.56556156
2009,10,15,32.28238276
2009,10,16,31.71602517
2009,10,17,31.14966758
2009,10,18,30.58330998
2009,10,19,31.14966758
2009,10,20,34.83099193
2009,10,21,31.99920397
2009,10,22,30.86648878
2009,10,23,31.43284637
2009,10,24,29.167416
2009,10,25,27.01525715
2009,10,26,27.12852867
2009,10,27,27.21348231
2009,10,28,26.78871412
2009,10,29,26.73207836
2009,10,30,28.31787962
2009,10,31,27.89311142
2009,11,1,27.6382505
2009,11,2,27.35507171
2009,11,3,27.58161475
2009,11,4,27.69488626
2009,11,5,27.44002535
2009,11,6,27.15684655
2009,11,7,27.7798399
2009,11,8,27.44002535
2009,11,9,31.14966758
2009,11,10,33.13191915
2009,11,11,32.56556156
2009,11,12,31.99920397
2009,11,13,31.71602517
2009,11,14,29.167416
2009,11,15,28.2046081
2009,11,16,23.9002904
2009,11,17,22.93748249
2009,11,18,23.758701
2009,11,19,24.12683343
2009,11,20,24.43833011
2009,11,21,25.06132346
2009,11,22,28.03470082
2009,11,23,28.60105841
2009,11,24,28.31787962
2009,11,25,27.83647566
2009,11,26,27.66656838
2009,11,27,28.60105841
2009,11,28,27.80815778
2009,11,29,26.78871412
2009,11,30,27.83647566
2009,12,1,28.60105841
2009,12,2,24.63655527
2009,12,3,23.22066128
2009,12,4,24.49496587
2009,12,5,29.7337736
2009,12,6,30.30013119
2009,12,7,30.86648878
2009,12,8,35.39734952
2009,12,9,33.13191915
2009,12,10,35.39734952
2009,12,11,39.92821026
2009,12,12,38.51231628
2009,12,13,39.36185267
2009,12,14,40.21138905
2009,12,15,37.0964223
2009,12,16,37.66277989
2009,12,17,34.54781313
2009,12,18,36.5300647
2009,12,19,33.69827674
2009,12,20,33.69827674
2009,12,21,33.98145554
2009,12,22,32.56556156
2009,12,23,33.13191915
2009,12,24,32.28238276
2009,12,25,31.99920397
2009,12,26,29.7337736
2009,12,27,29.7337736
2009,12,28,30.30013119
2009,12,29,32.28238276
2009,12,30,36.5300647
2009,12,31,34.26463433
2010,1,1,33.41509795
2010,1,2,33.41509795
2010,1,3,32.84874035
2010,1,4,31.71602517
2010,1,5,32.84874035
2010,1,6,32.28238276
2010,1,7,25.20291286
2010,1,8,26.16572076
2010,1,9,31.71602517
2010,1,10,38.22913748
2010,1,11,34.26463433
2010,1,12,34.83099193
2010,1,13,33.98145554
2010,1,14,33.13191915
2010,1,15,31.99920397
2010,1,16,31.71602517
2010,1,17,31.99920397
2010,1,18,32.56556156
2010,1,19,32.84874035
2010,1,20,32.56556156
2010,1,21,32.56556156
2010,1,22,33.41509795
2010,1,23,33.98145554
2010,1,24,31.99920397
2010,1,25,32.56556156
2010,1,26,32.56556156
2010,1,27,32.56556156
2010,1,28,31.43284637
2010,1,29,31.99920397
2010,1,30,31.43284637
2010,1,31,32.84874035
2010,2,1,32.28238276
2010,2,2,31.71602517
2010,2,3,31.99920397
2010,2,4,32.84874035
2010,2,5,31.71602517
2010,2,6,32.28238276
2010,2,7,31.99920397
2010,2,8,31.14966758
2010,2,9,31.71602517
2010,2,10,32.28238276
2010,2,11,32.56556156
2010,2,12,32.84874035
2010,2,13,32.56556156
2010,2,14,31.99920397
2010,2,15,31.99920397
2010,2,16,31.99920397
2010,2,17,31.99920397
2010,2,18,31.43284637
2010,2,19,31.71602517
2010,2,20,31.71602517
2010,2,21,31.43284637
2010,2,22,32.28238276
2010,2,23,31.99920397
2010,2,24,32.28238276
2010,2,25,32.28238276
2010,2,26,31.99920397
2010,2,27,31.99920397
2010,2,28,31.71602517
2010,3,1,31.71602517
2010,3,2,31.71602517
2010,3,3,32.56556156
2010,3,4,32.28238276
2010,3,5,32.28238276
2010,3,6,31.99920397
2010,3,7,32.56556156
2010,3,8,32.84874035
2010,3,9,32.56556156
2010,3,10,32.28238276
2010,3,11,32.56556156
2010,3,12,33.41509795
2010,3,13,32.84874035
2010,3,14,33.13191915
2010,3,15,32.56556156
2010,3,16,32.84874035
2010,3,17,33.69827674
2010,3,18,30.30013119
2010,3,19,32.56556156
2010,3,20,33.98145554
2010,3,21,33.13191915
2010,3,22,33.41509795
2010,3,23,32.84874035
2010,3,24,31.43284637
2010,3,25,30.86648878
2010,3,26,30.86648878
2010,3,27,30.01695239
2010,3,28,29.7337736
2010,3,29,30.01695239
2010,3,30,30.58330998
2010,3,31,30.58330998
2010,4,1,30.01695239
2010,4,2,30.01695239
2010,4,3,31.14966758
2010,4,4,30.86648878
2010,4,5,30.01695239
2010,4,6,30.30013119
2010,4,7,30.01695239
2010,4,8,29.7337736
2010,4,9,29.7337736
2010,4,10,29.7337736
2010,4,11,29.7337736
2010,4,12,30.30013119
2010,4,13,31.14966758
2010,4,14,32.84874035
2010,4,15,31.43284637
2010,4,16,32.56556156
2010,4,17,32.84874035
2010,4,18,33.98145554
2010,4,19,35.96370711
2010,4,20,37.37960109
2010,4,21,39.64503146
2010,4,22,44.74224979
2010,4,23,44.459071
2010,4,24,43.8927134
2010,4,25,43.04317702
2010,4,26,40.77774665
2010,4,27,39.92821026
2010,4,28,43.32635581
2010,4,29,44.74224979
2010,4,30,41.62728304
2010,5,1,41.06092544
2010,5,2,41.06092544
2010,5,3,40.21138905
2010,5,4,38.51231628
2010,5,5,38.79549507
2010,5,6,38.51231628
2010,5,7,38.51231628
2010,5,8,38.79549507
2010,5,9,39.64503146
2010,5,10,40.77774665
2010,5,11,41.62728304
2010,5,12,41.62728304
2010,5,13,41.91046183
2010,5,14,42.47681942
2010,5,15,43.04317702
2010,5,16,43.32635581
2010,5,17,43.32635581
2010,5,18,45.87496498
2010,5,19,48.42357414
2010,5,20,48.70675294
2010,5,21,48.42357414
2010,5,22,48.14039535
2010,5,23,47.57403775
2010,5,24,47.29085896
2010,5,25,48.42357414
2010,5,26,47.85721655
2010,5,27,47.00768016
2010,5,28,46.72450137
2010,5,29,48.70675294
2010,5,30,52.10489849
2010,5,31,51.2553621
2010,6,1,50.12264692
2010,6,2,55.78622284
2010,6,3,57.48529562
2010,6,4,58.05165321
2010,6,5,65.13112312
2010,6,6,69.37880506
2010,6,7,81.83867209
2010,6,8,101.6611878
2010,6,9,101.9443666
2010,6,10,93.16582394
2010,6,11,87.50224801
2010,6,12,77.87416894
2010,6,13,72.77695061
2010,6,14,69.66198385
2010,6,15,66.83019589
2010,6,16,65.13112312
2010,6,17,65.13112312
2010,6,18,62.01615636
2010,6,19,54.37032886
2010,6,20,50.12264692
2010,6,21,48.98993174
2010,6,22,48.14039535
2010,6,23,47.57403775
2010,6,24,41.62728304
2010,6,25,39.92821026
2010,6,26,39.92821026
2010,6,27,39.36185267
2010,6,28,39.07867387
2010,6,29,38.51231628
2010,6,30,38.79549507
2010,7,1,39.07867387
2010,7,2,38.22913748
2010,7,3,40.21138905
2010,7,4,41.06092544
2010,7,5,40.49456785
2010,7,6,40.21138905
2010,7,7,42.75999822
2010,7,8,46.15814377
2010,7,9,50.12264692
2010,7,10,54.37032886
2010,7,11,55.78622284
2010,7,12,55.78622284
2010,7,13,55.21986525
2010,7,14,54.37032886
2010,7,15,54.65350766
2010,7,16,54.37032886
2010,7,17,54.08715007
2010,7,18,56.91893803
2010,7,19,58.9011896
2010,7,20,58.6180108
2010,7,21,59.75072599
2010,7,22,60.88344117
2010,7,23,62.01615636
2010,7,24,62.29933515
2010,7,25,62.01615636
2010,7,26,62.29933515
2010,7,27,62.58251395
2010,7,28,62.01615636
2010,7,29,62.29933515
2010,7,30,62.29933515
2010,7,31,62.58251395
2010,8,1,62.01615636
2010,8,2,61.44979877
2010,8,3,61.44979877
2010,8,4,61.73297756
2010,8,5,61.44979877
2010,8,6,62.01615636
2010,8,7,62.29933515
2010,8,8,62.58251395
2010,8,9,62.86569275
2010,8,10,57.76847442
2010,8,11,56.06940164
2010,8,12,55.78622284
2010,8,13,52.67125609
2010,8,14,50.12264692
2010,8,15,49.83946812
2010,8,16,50.40582572
2010,8,17,48.70675294
2010,8,18,42.19364063
2010,8,19,39.36185267
2010,8,20,39.36185267
2010,8,21,42.47681942
2010,8,22,48.42357414
2010,8,23,51.2553621
2010,8,24,49.83946812
2010,8,25,50.12264692
2010,8,26,49.83946812
2010,8,27,49.83946812
2010,8,28,50.12264692
2010,8,29,50.97218331
2010,8,30,50.68900451
2010,8,31,47.29085896
2010,9,1,44.459071
2010,9,2,42.19364063
2010,9,3,40.77774665
2010,9,4,38.79549507
2010,9,5,38.51231628
2010,9,6,38.22913748
2010,9,7,38.79549507
2010,9,8,38.51231628
2010,9,9,37.37960109
2010,9,10,37.37960109
2010,9,11,35.96370711
2010,9,12,35.11417072
2010,9,13,34.83099193
2010,9,14,35.68052832
2010,9,15,34.83099193
2010,9,16,34.26463433
2010,9,17,34.26463433
2010,9,18,34.26463433
2010,9,19,34.26463433
2010,9,20,34.26463433
2010,9,21,33.41509795
2010,9,22,32.56556156
2010,9,23,32.28238276
2010,9,24,31.43284637
2010,9,25,31.71602517
2010,9,26,31.99920397
2010,9,27,32.28238276
2010,9,28,31.99920397
2010,9,29,31.71602517
2010,9,30,31.99920397
2010,10,1,31.99920397
2010,10,2,31.71602517
2010,10,3,31.99920397
2010,10,4,30.46720668
2010,10,5,32.45342275
2010,10,6,30.78578282
2010,10,7,28.53507775
2010,10,8,29.74849889
2010,10,9,29.40047215
2010,10,10,28.6171996
2010,10,11,28.46428305
2010,10,12,28.48750371
2010,10,13,28.31646372
2010,10,14,28.19441366
2010,10,15,28.02195777
2010,10,16,27.85912997
2010,10,17,27.6863909
2010,10,18,28.27823458
2010,10,19,27.73198269
2010,10,20,27.18969529
2010,10,21,24.72603977
2010,10,22,23.88726417
2010,10,23,23.00742765
2010,10,24,22.05339829
2010,10,25,26.85384524
2010,10,26,23.00261361
2010,10,27,21.78296254
2010,10,28,21.30070905
2010,10,29,20.44239412
2010,10,30,20.5160206
2010,10,31,20.88613529
2010,11,1,22.16072305
2010,11,2,21.5057305
2010,11,3,20.58115173
2010,11,4,20.43078379
2010,11,5,20.30873372
2010,11,6,20.2342577
2010,11,7,20.22009876
2010,11,8,21.59436546
2010,11,9,21.80051962
2010,11,10,20.46731385
2010,11,11,19.67639547
2010,11,12,19.60503442
2010,11,13,19.67781137
2010,11,14,19.7774903
2010,11,15,20.0139446
2010,11,16,20.17252472
2010,11,17,19.96920235
2010,11,18,19.61607839
2010,11,19,19.33573138
2010,11,20,21.37801686
2010,11,21,19.64467945
2010,11,22,20.13571148
2010,11,23,15.37066188
2010,11,24,16.46797971
2010,11,25,20.82638456
2010,11,26,22.34932013
2010,11,27,21.88292465
2010,11,28,21.60087857
2010,11,29,19.27314887
2010,11,30,18.86452186
2010,12,1,19.34422674
2010,12,2,23.24699691
2010,12,3,30.52809012
2010,12,4,28.93577575
2010,12,5,29.03318925
2010,12,6,29.11729336
2010,12,7,27.98769314
2010,12,8,35.54290342
2010,12,9,34.36487963
2010,12,10,34.06555964
2010,12,11,33.79427435
2010,12,12,33.82797263
2010,12,13,33.6467382
2010,12,14,33.31117133
2010,12,15,33.83845025
2010,12,16,33.37375384
2010,12,17,28.04347936
2010,12,18,32.67628447
2010,12,19,35.34581098
2010,12,20,34.38102082
2010,12,21,32.53611096
2010,12,22,32.96512684
2010,12,23,33.86053819
2010,12,24,33.10841531
2010,12,25,32.26624157
2010,12,26,31.87375576
2010,12,27,32.24415362
2010,12,28,32.8000336
2010,12,29,34.02704733
2010,12,30,31.24708108
2010,12,31,30.38480165
2011,1,1,32.35912422
2011,1,2,36.21007266
2011,1,3,37.35298229
2011,1,4,38.62728687
2011,1,5,36.60963795
2011,1,6,37.20403024
2011,1,7,37.81314783
2011,1,8,35.80144566
2011,1,9,33.97862375
2011,1,10,33.5198741
2011,1,11,30.31400695
2011,1,12,35.50948832
2011,1,13,36.2483018
2011,1,14,34.46823989
2011,1,15,33.0832124
2011,1,16,32.8575189
2011,1,17,32.81617479
2011,1,18,31.98164688
2011,1,19,31.48749988
2011,1,20,29.27955481
2011,1,21,30.23698232
2011,1,22,33.24547385
2011,1,23,32.49335097
2011,1,24,31.13635817
2011,1,25,30.71895263
2011,1,26,28.99496012
2011,1,27,28.87687456
2011,1,28,28.59652755
2011,1,29,28.66902132
2011,1,30,28.63362397
2011,1,31,28.22952783
2011,2,1,19.97401639
2011,2,2,22.47221973
2011,2,3,26.78616551
2011,2,4,33.01836445
2011,2,5,33.58019118
2011,2,6,36.22678021
2011,2,7,30.54338177
2011,2,8,32.75076049
2011,2,9,31.23971843
2011,2,10,31.33939737
2011,2,11,32.65702831
2011,2,12,34.41953314
2011,2,13,33.86506905
2011,2,14,30.42699529
2011,2,15,28.39009021
2011,2,16,28.26039432
2011,2,17,27.8880142
2011,2,18,27.71074428
2011,2,19,28.1564677
2011,2,20,28.51100755
2011,2,21,28.28389816
2011,2,22,28.06415141
2011,2,23,26.6646818
2011,2,24,27.83222798
2011,2,25,27.74500891
2011,2,26,27.05150404
2011,2,27,27.15005026
2011,2,28,27.941535
2011,3,1,27.58529607
2011,3,2,27.56179223
2011,3,3,27.76879593
2011,3,4,27.6116317
2011,3,5,27.3057986
2011,3,6,27.34997449
2011,3,7,27.27323304
2011,3,8,27.319108
2011,3,9,27.2069692
2011,3,10,27.23840204
2011,3,11,27.92369473
2011,3,12,27.37942509
2011,3,13,27.36809793
2011,3,14,27.79116705
2011,3,15,28.61578371
2011,3,16,30.84298494
2011,3,17,30.24406179
2011,3,18,28.63645576
2011,3,19,27.82684758
2011,3,20,27.68865633
2011,3,21,28.03951486
2011,3,22,28.57019192
2011,3,23,28.23830637
2011,3,24,27.9548444
2011,3,25,28.03838214
2011,3,26,28.08878797
2011,3,27,28.37253312
2011,3,28,28.44474372
2011,3,29,28.02195777
2011,3,30,27.7345313
2011,3,31,27.85686454
2011,4,1,28.80296489
2011,4,2,31.90179046
2011,4,3,31.41528929
2011,4,4,30.80305673
2011,4,5,29.94615769
2011,4,6,30.45644588
2011,4,7,31.14513672
2011,4,8,30.20271768
2011,4,9,29.63013016
2011,4,10,29.47579771
2011,4,11,29.80173651
2011,4,12,31.44020902
2011,4,13,33.2794553
2011,4,14,35.41207482
2011,4,15,34.40622373
2011,4,16,34.10378878
2011,4,17,36.75858999
2011,4,18,42.53430472
2011,4,19,42.54959637
2011,4,20,41.82352594
2011,4,21,43.10660907
2011,4,22,42.71723822
2011,4,23,41.11982663
2011,4,24,40.9119734
2011,4,25,42.79822736
2011,4,26,42.82059848
2011,4,27,40.91338929
2011,4,28,40.13606349
2011,4,29,42.00787534
2011,4,30,41.58452304
2011,5,1,41.61992039
2011,5,2,45.37203944
2011,5,3,52.76555462
2011,5,4,60.11064624
2011,5,5,70.76383255
2011,5,6,76.43477112
2011,5,7,88.61570704
2011,5,8,107.0829291
2011,5,9,106.8645982
2011,5,10,99.28673361
2011,5,11,88.97874226
2011,5,12,96.490343
2011,5,13,107.855724
2011,5,14,121.6666371
2011,5,15,131.3434229
2011,5,16,134.6073417
2011,5,17,118.494185
2011,5,18,112.3424088
2011,5,19,121.6354874
2011,5,20,130.6635106
2011,5,21,129.1162216
2011,5,22,132.5571272
2011,5,23,132.4008125
2011,5,24,141.3903234
2011,5,25,153.4727131
2011,5,26,144.3104631
2011,5,27,125.6840946
2011,5,28,118.7374356
2011,5,29,127.864005
2011,5,30,127.7269465
2011,5,31,128.6251896
2011,6,1,129.9377233
2011,6,2,122.8627843
2011,6,3,111.0208134
2011,6,4,101.5991717
2011,6,5,102.2247136
2011,6,6,104.9089654
2011,6,7,130.6796518
2011,6,8,190.1619243
2011,6,9,151.2763783
2011,6,10,124.7581
2011,6,11,115.5193917
2011,6,12,111.074051
2011,6,13,109.8158876
2011,6,14,121.837677
2011,6,15,103.676005
2011,6,16,95.91945455
2011,6,17,91.80599936
2011,6,18,89.81327017
2011,6,19,94.39595263
2011,6,20,92.05236491
2011,6,21,87.84885886
2011,6,22,84.521508
2011,6,23,84.45666006
2011,6,24,84.33121185
2011,6,25,85.37840704
2011,6,26,85.61740995
2011,6,27,83.96704392
2011,6,28,82.81224079
2011,6,29,82.82526702
2011,6,30,83.92711571
2011,7,1,81.92872295
2011,7,2,71.1812381
2011,7,3,66.76223298
2011,7,4,66.79196676
2011,7,5,67.61488434
2011,7,6,67.83916194
2011,7,7,65.63688045
2011,7,8,65.41147012
2011,7,9,67.07514555
2011,7,10,76.56446701
2011,7,11,77.1027899
2011,7,12,77.33301426
2011,7,13,76.18840557
2011,7,14,73.10288941
2011,7,15,68.41571397
2011,7,16,62.61338044
2011,7,17,60.40260358
2011,7,18,59.97641949
2011,7,19,56.83624982
2011,7,20,54.46179561
2011,7,21,52.90572813
2011,7,22,51.44565826
2011,7,23,51.42781799
2011,7,24,51.16984211
2011,7,25,50.82917802
2011,7,26,51.0310845
2011,7,27,50.7331804
2011,7,28,50.49134571
2011,7,29,50.22147632
2011,7,30,50.27301486
2011,7,31,50.52391127
2011,8,1,52.29661054
2011,8,2,53.34833659
2011,8,3,51.91460234
2011,8,4,51.24346859
2011,8,5,52.1890026
2011,8,6,51.89393029
2011,8,7,51.37174859
2011,8,8,51.58724765
2011,8,9,52.13746405
2011,8,10,51.96047731
2011,8,11,51.53401004
2011,8,12,51.793685
2011,8,13,51.59914116
2011,8,14,51.33493535
2011,8,15,51.19476184
2011,8,16,51.35277561
2011,8,17,51.06081827
2011,8,18,50.9455645
2011,8,19,51.22591151
2011,8,20,51.0738445
2011,8,21,51.04014622
2011,8,22,52.12415465
2011,8,23,51.80841029
2011,8,24,43.36769992
2011,8,25,46.78057077
2011,8,26,47.34098161
2011,8,27,47.80256304
2011,8,28,47.86741099
2011,8,29,47.48568597
2011,8,30,52.08139465
2011,8,31,54.85569732
2011,9,1,53.98237391
2011,9,2,53.55760572
2011,9,3,51.88798354
2011,9,4,48.54449149
2011,9,5,48.27745388
2011,9,6,48.0902727
2011,9,7,48.44424619
2011,9,8,49.46029172
2011,9,9,51.24941535
2011,9,10,52.86438402
2011,9,11,50.20080427
2011,9,12,49.13152113
2011,9,13,49.30850788
2011,9,14,47.12123486
2011,9,15,47.74819271
2011,9,16,50.98549271
2011,9,17,50.15804427
2011,9,18,47.98124886
2011,9,19,49.76867342
2011,9,20,48.57394208
2011,9,21,47.73913099
2011,9,22,47.90280834
2011,9,23,46.95472573
2011,9,24,47.59329391
2011,9,25,47.05185605
2011,9,26,47.41489127
2011,9,27,47.29822161
2011,9,28,47.28802717
2011,9,29,46.96350427
2011,9,30,47.1580481
2011,10,1,46.72450137
2011,10,2,47.00768016
2011,10,3,47.29085896
2011,10,4,47.57403775
2011,10,5,49.83946812
2011,10,6,50.97218331
2011,10,7,51.5385409
2011,10,8,49.27311053
2011,10,9,48.42357414
2011,10,10,48.42357414
2011,10,11,52.95443488
2011,10,12,51.2553621
2011,10,13,47.00768016
2011,10,14,41.91046183
2011,10,15,46.72450137
2011,10,16,47.85721655
2011,10,17,49.55628933
2011,10,18,48.70675294
2011,10,19,47.85721655
2011,10,20,47.57403775
2011,10,21,47.57403775
2011,10,22,47.85721655
2011,10,23,47.57403775
2011,10,24,47.85721655
2011,10,25,41.34410424
2011,10,26,39.64503146
2011,10,27,40.21138905
2011,10,28,39.36185267
2011,10,29,39.92821026
2011,10,30,39.64503146
2011,10,31,39.36185267
2011,11,1,39.64503146
2011,11,2,39.07867387
2011,11,3,39.36185267
2011,11,4,39.64503146
2011,11,5,40.77774665
2011,11,6,40.21138905
2011,11,7,40.21138905
2011,11,8,38.51231628
2011,11,9,40.49456785
2011,11,10,39.64503146
2011,11,11,39.64503146
2011,11,12,40.49456785
2011,11,13,40.77774665
2011,11,14,40.21138905
2011,11,15,39.64503146
2011,11,16,41.91046183
2011,11,17,43.32635581
2011,11,18,45.59178618
2011,11,19,44.459071
2011,11,20,43.8927134
2011,11,21,43.8927134
2011,11,22,43.60953461
2011,11,23,43.60953461
2011,11,24,43.60953461
2011,11,25,43.8927134
2011,11,26,42.75999822
2011,11,27,43.32635581
2011,11,28,44.1758922
2011,11,29,43.32635581
2011,11,30,43.60953461
2011,12,1,42.47681942
2011,12,2,42.47681942
2011,12,3,45.30860739
2011,12,4,43.8927134
2011,12,5,38.22913748
2011,12,6,39.64503146
2011,12,7,43.8927134
2011,12,8,42.47681942
2011,12,9,42.47681942
2011,12,10,41.06092544
2011,12,11,42.47681942
2011,12,12,43.8927134
2011,12,13,42.47681942
2011,12,14,39.64503146
2011,12,15,39.36185267
2011,12,16,39.07867387
2011,12,17,39.07867387
2011,12,18,38.79549507
2011,12,19,39.36185267
2011,12,20,38.79549507
2011,12,21,40.21138905
2011,12,22,37.66277989
2011,12,23,39.64503146
2011,12,24,41.06092544
2011,12,25,42.47681942
2011,12,26,41.06092544
2011,12,27,42.47681942
2011,12,28,42.47681942
2011,12,29,39.64503146
2011,12,30,35.96370711
2011,12,31,36.8132435
2012,1,1,36.8132435
2012,1,2,32.84874035
2012,1,3,34.26463433
2012,1,4,35.68052832
2012,1,5,38.51231628
2012,1,6,36.8132435
2012,1,7,34.26463433
2012,1,8,34.54781313
2012,1,9,33.41509795
2012,1,10,34.26463433
2012,1,11,38.22913748
2012,1,12,36.8132435
2012,1,13,39.64503146
2012,1,14,41.06092544
2012,1,15,42.47681942
2012,1,16,42.47681942
2012,1,17,36.8132435
2012,1,18,42.47681942
2012,1,19,43.8927134
2012,1,20,40.21138905
2012,1,21,42.19364063
2012,1,22,40.21138905
2012,1,23,39.64503146
2012,1,24,39.07867387
2012,1,25,39.36185267
2012,1,26,39.92821026
2012,1,27,37.37960109
2012,1,28,40.21138905
2012,1,29,40.49456785
2012,1,30,41.06092544
2012,1,31,41.06092544
2012,2,1,40.77774665
2012,2,2,40.21138905
2012,2,3,39.36185267
2012,2,4,39.07867387
2012,2,5,38.79549507
2012,2,6,38.79549507
2012,2,7,38.79549507
2012,2,8,38.79549507
2012,2,9,39.36185267
2012,2,10,39.07867387
2012,2,11,38.51231628
2012,2,12,38.51231628
2012,2,13,38.51231628
2012,2,14,38.22913748
2012,2,15,38.22913748
2012,2,16,37.94595869
2012,2,17,38.22913748
2012,2,18,38.22913748
2012,2,19,39.07867387
2012,2,20,38.22913748
2012,2,21,39.07867387
2012,2,22,38.79549507
2012,2,23,38.22913748
2012,2,24,37.94595869
2012,2,25,38.51231628
2012,2,26,38.51231628
2012,2,27,38.22913748
2012,2,28,38.51231628
2012,2,29,38.51231628
2012,3,1,38.51231628
2012,3,2,38.51231628
2012,3,3,38.22913748
2012,3,4,38.22913748
2012,3,5,38.22913748
2012,3,6,39.07867387
2012,3,7,38.51231628
2012,3,8,38.51231628
2012,3,9,38.51231628
2012,3,10,38.51231628
2012,3,11,38.51231628
2012,3,12,38.79549507
2012,3,13,39.07867387
2012,3,14,39.92821026
2012,3,15,41.06092544
2012,3,16,43.04317702
2012,3,17,48.70675294
2012,3,18,50.40582572
2012,3,19,47.85721655
2012,3,20,44.1758922
2012,3,21,42.19364063
2012,3,22,41.91046183
2012,3,23,43.60953461
2012,3,24,46.15814377
2012,3,25,48.42357414
2012,3,26,49.27311053
2012,3,27,48.42357414
2012,3,28,46.72450137
2012,3,29,45.59178618
2012,3,30,45.59178618
2012,3,31,51.5385409
2012,4,1,56.06940164
2012,4,2,53.80397127
2012,4,3,52.38807729
2012,4,4,53.52079247
2012,4,5,56.63575923
2012,4,6,56.35258044
2012,4,7,52.38807729
2012,4,8,49.55628933
2012,4,9,49.55628933
2012,4,10,52.38807729
2012,4,11,58.6180108
2012,4,12,69.09562626
2012,4,13,67.11337469
2012,4,14,60.60026238
2012,4,15,60.60026238
2012,4,16,58.33483201
2012,4,17,58.9011896
2012,4,18,63.14887154
2012,4,19,64.84794432
2012,4,20,67.96291108
2012,4,21,77.02463255
2012,4,22,82.68820848
2012,4,23,85.23681764
2012,4,24,86.93589042
2012,4,25,93.16582394
2012,4,26,98.26304227
2012,4,27,104.7761546
2012,4,28,99.96211504
2012,4,29,90.33403597
2012,4,30,84.38728125
2012,5,1,82.40502968
2012,5,2,82.40502968
2012,5,3,81.2723145
2012,5,4,82.40502968
2012,5,5,82.40502968
2012,5,6,78.72370533
2012,5,7,75.60873857
2012,5,8,72.21059302
2012,5,9,67.67973228
2012,5,10,68.24608987
2012,5,11,70.79469904
2012,5,12,72.49377182
2012,5,13,70.51152024
2012,5,14,69.94516265
2012,5,15,69.94516265
2012,5,16,67.11337469
2012,5,17,68.52926867
2012,5,18,65.9806595
2012,5,19,65.69748071
2012,5,20,64.28158673
2012,5,21,59.75072599
2012,5,22,62.58251395
2012,5,23,59.75072599
2012,5,24,62.01615636
2012,5,25,58.6180108
2012,5,26,58.9011896
2012,5,27,60.88344117
2012,5,28,62.01615636
2012,5,29,60.88344117
2012,5,30,58.05165321
2012,5,31,56.63575923
2012,6,1,57.48529562
2012,6,2,57.20211682
2012,6,3,56.63575923
2012,6,4,56.91893803
2012,6,5,57.48529562
2012,6,6,58.33483201
2012,6,7,56.35258044
2012,6,8,54.65350766
2012,6,9,57.76847442
2012,6,10,56.91893803
2012,6,11,55.21986525
2012,6,12,54.08715007
2012,6,13,53.52079247
2012,6,14,53.23761368
2012,6,15,53.23761368
2012,6,16,53.52079247
2012,6,17,53.23761368
2012,6,18,52.67125609
2012,6,19,52.10489849
2012,6,20,52.10489849
2012,6,21,51.2553621
2012,6,22,50.12264692
2012,6,23,49.83946812
2012,6,24,49.55628933
2012,6,25,49.55628933
2012,6,26,49.55628933
2012,6,27,49.55628933
2012,6,28,49.83946812
2012,6,29,48.98993174
2012,6,30,48.70675294
2012,7,1,49.55628933
2012,7,2,49.27311053
2012,7,3,49.55628933
2012,7,4,48.98993174
2012,7,5,48.98993174
2012,7,6,51.2553621
2012,7,7,52.95443488
2012,7,8,52.95443488
2012,7,9,53.52079247
2012,7,10,53.23761368
2012,7,11,57.20211682
2012,7,12,58.05165321
2012,7,13,58.33483201
2012,7,14,60.31708358
